a[m],e[prop],i[rad],r[rad],o[rad],t[rad]
7.496361426e+06,4.861648000e-02,1.741475565e+00,2.123700926e+00,9.446018618e-01,5.417589265e+00
6.933233521e+06,1.406625000e-02,1.727301746e+00,5.357549938e-01,6.078107375e+00,2.014982621e-01
7.213226274e+06,5.278200000e-03,1.720261088e+00,7.380229462e-01,3.653829336e+00,2.626228341e+00
7.357923238e+06,4.938140000e-02,1.740571484e+00,3.828276740e+00,3.406901899e+00,2.851576528e+00
7.302413782e+06,1.032998000e-02,1.728301820e+00,5.717559003e-01,5.237785445e-01,5.771669446e+00
7.068226138e+06,1.122176000e-02,1.726846215e+00,2.397373789e+00,4.271824244e+00,1.993092702e+00
7.082393612e+06,1.018351000e-02,1.727486751e+00,2.549432109e+00,4.268626801e+00,1.998203026e+00
7.203161098e+06,2.150033000e-02,1.719749706e+00,1.166761332e+00,2.495408933e+00,4.337036726e+00
7.479894963e+06,3.513540000e-02,1.725792036e+00,4.918425099e-01,4.139290922e+00,4.872926110e+00
7.233795246e+06,7.651000000e-04,1.722786579e+00,1.154402655e+00,9.139399175e-01,5.555604666e+00
7.506702168e+06,3.793460000e-02,1.746786602e+00,1.794112950e+00,3.426208731e+00,2.837144400e+00
7.537359855e+06,5.206952000e-02,1.781572759e+00,6.051737195e-01,1.323797331e-01,6.165848567e+00
7.103114859e+06,3.740110000e-03,1.728005114e+00,4.377605159e+00,1.949887076e+00,4.907611039e+00
7.081085964e+06,5.204300000e-03,1.722376427e+00,2.802286684e+00,6.147573224e-01,5.676487915e+00
7.272155799e+06,1.002920000e-02,1.726106196e+00,1.335257163e+00,5.494656023e+00,7.763905191e-01
7.154115876e+06,4.910700000e-03,1.729635251e+00,1.170339257e+00,5.010822829e-01,2.262695457e+00
7.421931034e+06,2.964720000e-02,1.778113517e+00,6.022050890e+00,2.371787262e+00,3.955364635e+00
7.192831724e+06,4.570280000e-03,1.728212808e+00,2.242069156e+00,1.917638628e+00,4.376212387e+00
6.975782348e+06,1.278370000e-02,1.727521658e+00,9.015498251e-01,1.629462079e+00,4.681381461e+00
7.054967198e+06,3.952510000e-03,1.718233015e+00,2.439647408e+00,6.072541520e+00,2.110818651e-01
7.222034483e+06,3.595200000e-03,1.722805778e+00,1.660586535e+00,4.428376787e+00,1.849951269e+00
7.126541933e+06,3.838990000e-03,1.723788398e+00,2.790591233e+00,8.846218767e-01,1.796732689e+00
7.051290769e+06,9.983200000e-03,1.711499535e+00,1.500403707e+00,6.021141573e-01,5.694388012e+00
7.117764319e+06,8.626910000e-03,1.724598231e+00,5.764593881e+00,5.058295785e-01,5.787724730e+00
7.379569132e+06,2.298280000e-02,1.732611038e+00,3.794159044e+00,3.162915341e+00,3.121339853e+00
7.189849321e+06,4.719600000e-03,1.734064897e+00,3.951198534e-01,5.573745618e+00,7.053521279e-01
7.263809553e+06,1.385650000e-02,1.721472346e+00,6.012786682e+00,8.412486995e-02,6.203362674e+00
7.441393204e+06,2.967610000e-02,1.744727113e+00,1.894996471e+00,3.186657055e-01,2.369717301e+00
6.973671670e+06,5.957940000e-03,1.725614013e+00,2.542513624e+00,4.950224998e-01,5.795905088e+00
7.248559137e+06,6.995120000e-03,1.724949042e+00,1.652467264e+00,5.644710706e+00,6.321966523e-01
7.225135118e+06,5.883450000e-03,1.729230335e+00,2.491349297e+00,1.373493836e+00,5.428405070e+00
7.462244483e+06,4.419061000e-02,1.719449510e+00,1.879189024e+00,1.832571280e+00,4.538713012e+00
7.321427296e+06,2.762024000e-02,1.717885695e+00,4.470660879e+00,3.003952498e+00,3.289072975e+00
7.211620796e+06,5.341370000e-03,1.723507400e+00,1.634821985e+00,3.298218501e-01,5.958845536e+00
7.226247649e+06,1.343198000e-02,1.712883581e+00,4.409394586e+00,5.390726902e+00,8.736996062e-01
7.064330635e+06,3.613800000e-03,1.729277459e+00,4.703152698e+00,3.815104740e+00,2.465663286e+00
7.104613025e+06,7.081610000e-03,1.724631392e+00,5.413339388e+00,1.422574240e+00,4.876687295e+00
7.185592364e+06,1.472305000e-02,1.714306025e+00,5.220279793e-02,3.321361567e-03,6.281979285e+00
7.200376270e+06,2.109558000e-02,1.718234761e+00,1.850638928e+00,3.863666781e+00,2.393401419e+00
7.151656275e+06,1.907410000e-03,1.729490389e+00,6.115612755e+00,4.011227388e+00,2.271111434e+00
7.061625800e+06,4.569800000e-03,1.720583974e+00,2.817132455e+00,1.517729591e+00,4.776674693e+00
7.243326080e+06,9.511980000e-03,1.721170404e+00,1.469898843e+00,4.742096230e+00,1.524119241e+00
7.170615649e+06,9.100270000e-03,1.715410818e+00,1.270151146e+00,3.918950085e+00,2.353490975e+00
7.064051734e+06,3.575800000e-03,1.734525664e+00,2.487835949e+00,2.694952426e+00,3.593428726e+00
7.152786551e+06,1.744520000e-03,1.732881564e+00,2.763971471e+00,5.572754271e+00,7.102198512e-01
7.197377316e+06,3.088500000e-03,1.718714726e+00,1.348427417e+00,3.015192419e+00,3.270837775e+00
7.182348681e+06,2.671820000e-02,1.719348281e+00,8.744448618e-01,3.074118225e-01,5.993628203e+00
7.207011392e+06,4.437620000e-03,1.720976673e+00,1.071037003e+00,3.731918857e+00,2.548376185e+00
7.032385651e+06,7.239500000e-03,1.729225099e+00,4.624965438e+00,1.399434665e+00,4.900100887e+00
7.227938614e+06,1.148717000e-02,1.723875665e+00,1.675767409e+00,2.991979539e+00,3.296740207e+00
6.903307563e+06,3.394200000e-03,1.724713423e+00,3.268741635e+00,1.083779652e+00,5.207533653e+00
7.235125925e+06,9.729400000e-03,1.720938276e+00,1.666309470e+00,3.189123205e+00,3.095203547e+00
7.245845495e+06,1.056786000e-02,1.761470057e+00,4.744752621e+00,5.957054828e+00,3.214111084e-01
7.230502692e+06,6.172900000e-03,1.722627754e+00,5.602803605e-01,2.186126117e+00,4.109222390e+00
7.228640711e+06,1.177230000e-02,1.722863374e+00,4.654356783e-01,3.905961345e+00,2.362894809e+00
7.466281272e+06,3.164229000e-02,1.727766004e+00,1.704324487e+00,4.757655840e+00,1.464364404e+00
7.229253464e+06,2.230600000e-03,1.721905188e+00,5.121162544e-01,1.303956428e+00,4.985574896e+00
7.184596280e+06,4.922060000e-03,1.726553000e+00,2.969058130e+00,1.430356663e+00,4.864627070e+00
7.157020485e+06,1.860427000e-02,1.715084441e+00,1.183540927e+00,3.155534344e+00,3.129249685e+00
7.146861267e+06,6.466800000e-03,1.735501303e+00,5.754142850e+00,8.110545034e-03,2.150360830e+00
7.022279112e+06,1.704490000e-02,1.729225099e+00,1.705706787e+00,4.527019306e+00,1.724695970e+00
7.218973485e+06,1.680200000e-03,1.722022125e+00,1.039570462e+00,7.935401244e-01,5.494083555e+00
7.176843218e+06,6.178350000e-03,1.727109760e+00,5.214502753e+00,1.274050211e+00,5.022989519e+00
7.114832432e+06,3.788040000e-03,1.727820109e+00,5.260462508e+00,9.670328333e-01,5.324449769e+00
7.239595921e+06,1.286132000e-02,1.720273305e+00,6.229577519e+00,4.008986385e-01,1.164675663e-01
7.178825659e+06,2.343635000e-02,1.729881343e+00,6.264663873e+00,1.490350611e+00,4.841539854e+00
7.212391265e+06,1.687097000e-02,1.730232154e+00,4.801791726e+00,2.167925824e+00,4.145437971e+00
7.188874110e+06,5.874430000e-03,1.730233899e+00,2.037232079e+00,1.424375420e+00,5.151075743e+00
7.211944537e+06,6.178390000e-03,1.730082056e+00,5.670394971e+00,2.165634206e+00,4.129869635e+00
7.221207659e+06,6.126380000e-03,1.720395478e+00,5.976304065e-01,3.598336592e+00,2.681488956e+00
7.237693588e+06,6.204500000e-03,1.723718585e+00,1.185399703e+00,4.752784626e+00,2.640161305e+00
7.410742210e+06,2.925330000e-02,1.732401598e+00,5.839487705e+00,5.131250548e+00,1.100925767e+00
6.912887903e+06,5.856060000e-03,1.735309317e+00,4.194148366e-01,3.777381194e+00,2.500974788e+00
7.416076493e+06,2.820830000e-02,1.717835080e+00,3.252703804e+00,6.179331235e+00,1.000457634e-01
7.307989676e+06,2.386406000e-02,1.677577316e+00,3.033623095e+00,1.683169351e+00,4.649578071e+00
7.191563287e+06,5.428500000e-03,1.726724042e+00,2.491591898e+00,2.539082307e+00,3.752344445e+00
7.051517308e+06,1.038820000e-02,1.735164454e+00,3.685348237e+00,4.048177754e+00,2.220681891e+00
7.315547666e+06,1.346890000e-02,1.742870083e+00,8.684252212e-01,4.994249183e+00,1.265138560e+00
7.210275093e+06,1.712990000e-02,1.720873699e+00,1.340831745e+00,4.625295305e+00,1.625781180e+00
7.218451328e+06,5.180000000e-03,1.720997617e+00,1.120991817e+00,5.072869284e-01,5.782951254e+00
7.142593214e+06,1.516098000e-02,1.715688325e+00,6.590712321e-01,2.418453875e+00,3.887076882e+00
7.255382246e+06,8.406900000e-03,1.725095650e+00,8.310839019e-01,4.671349308e+00,1.597072259e+00
7.207536864e+06,1.902230000e-02,1.720121462e+00,8.305812471e-01,7.656811788e-01,2.559089016e-01
7.236000521e+06,4.464560000e-03,1.722652189e+00,8.371209958e-01,2.860701109e+00,3.427023799e+00
7.376577549e+06,2.342878000e-02,1.718857843e+00,5.474591718e+00,1.496005478e+00,4.835841354e+00
6.922706399e+06,2.141900000e-03,1.735689799e+00,2.805957112e+00,4.327774264e+00,1.953571466e+00
7.013030761e+06,1.019032000e-02,1.727896903e+00,4.211053625e+00,4.121436204e+00,2.146877153e+00
7.256066747e+06,9.178800000e-03,1.722760399e+00,2.486980738e+00,1.103734002e+00,5.197819151e+00
7.294263330e+06,1.137640000e-02,1.745217551e+00,5.653158099e+00,3.466780654e+00,2.811128522e+00
7.123321976e+06,2.540628000e-02,1.714438670e+00,5.818875366e-01,4.986311425e+00,1.250270100e+00
7.135721122e+06,2.419800000e-03,1.727718880e+00,1.248020371e+00,2.000793095e+00,4.288867384e+00
7.188603836e+06,9.289300000e-03,1.720301231e+00,8.547313679e-01,5.034088068e+00,1.233560318e+00
7.371996518e+06,2.570273000e-02,1.793303117e+00,2.524095164e-01,2.208759547e+00,4.118217816e+00
7.211767909e+06,4.782200000e-03,1.723439333e+00,1.710700174e+00,5.082648364e+00,1.193677799e+00
7.102097385e+06,6.556680000e-03,1.716946708e+00,1.662457528e+00,4.427516340e-01,5.848093923e+00
7.124307621e+06,9.529900000e-03,1.759222073e+00,1.633329729e+00,2.762192981e-01,6.014165492e+00
7.312162964e+06,1.497690000e-02,1.731898943e+00,5.776823403e+00,9.033579862e-01,5.405183464e+00
7.183401515e+06,1.003480000e-02,1.735958579e+00,1.619112276e+00,4.982565949e-02,2.620423376e+00
7.236144741e+06,4.759580000e-03,1.722940168e+00,6.762819239e-01,8.960345847e-01,5.396603426e+00
7.181615749e+06,3.339970000e-03,1.728732916e+00,1.873682511e+00,3.117594376e-01,5.975518667e+00
7.183108061e+06,5.831820000e-03,1.724535399e+00,2.220434054e+00,5.317241559e+00,9.584231241e-01
7.171447316e+06,4.875010000e-03,1.721760326e+00,1.550777400e+00,3.691706471e+00,2.588441963e+00
7.219711257e+06,8.445800000e-03,1.730288005e+00,2.161719433e+00,8.496053359e-01,5.448244228e+00
7.465220205e+06,3.196933000e-02,1.759599064e+00,4.991592791e+00,4.868161361e+00,1.354061340e+00
7.303910855e+06,1.165450000e-02,1.721844102e+00,2.896426254e-01,1.625734056e+00,4.682763762e+00
7.255072506e+06,3.969200000e-03,1.716342824e+00,4.836143296e+00,2.603565241e+00,3.685747917e+00
7.231109697e+06,2.544805000e-02,1.714374092e+00,3.170615734e+00,3.749260449e+00,5.656582435e+00
7.284565970e+06,9.534000000e-03,1.725114849e+00,1.230059188e+00,6.118708969e+00,1.229256336e+00
7.105803755e+06,2.554740000e-02,1.733036898e+00,5.342402226e+00,1.002202963e+00,5.325633102e+00
7.243826635e+06,6.112510000e-03,1.730254843e+00,3.115512199e+00,9.815993513e-01,5.313754391e+00
7.130894448e+06,2.783851000e-02,1.724371338e+00,1.022693128e-01,2.600032695e+00,3.714517925e+00
7.161079604e+06,1.767750000e-02,1.717105533e+00,1.178816321e+00,9.680590869e-01,5.831855380e+00
7.191916397e+06,3.193300000e-03,1.732181687e+00,5.665752395e+00,4.807263333e+00,1.471617992e+00
7.259271803e+06,1.226735000e-02,1.722987292e+00,6.907018342e-01,4.173830988e+00,2.090249945e+00
7.013362953e+06,5.290010000e-03,1.720734072e+00,3.155492456e+00,3.015593844e+00,3.271050706e+00
7.371633561e+06,4.993786000e-02,1.727135940e+00,2.790825107e+00,5.787096411e+00,4.519617365e-01
7.186336270e+06,5.172300000e-03,1.719840464e+00,1.113378691e+00,2.070683059e+00,4.223665374e+00
7.394985187e+06,2.538690000e-02,1.725839160e+00,4.793567735e+00,5.578957171e+00,3.884006848e+00
7.088311805e+06,4.010350000e-03,1.730301967e+00,2.979563267e+00,5.516298106e+00,2.970510244e+00
7.204940118e+06,9.887160000e-03,1.720151132e+00,5.084580443e-01,4.998839399e+00,1.267463339e+00
7.101147652e+06,2.657820000e-02,1.727427410e+00,1.464134020e+00,5.150124538e+00,1.087375031e+00
7.285044163e+06,2.838364000e-02,1.726554745e+00,1.044583048e+00,5.832108453e+00,4.287540934e-01
7.213578825e+06,1.056520000e-02,1.726188226e+00,3.637397061e+00,4.567545851e+00,1.696760230e+00
7.415633901e+06,2.892238000e-02,1.802775019e+00,4.495441064e+00,1.540769682e+00,4.802151264e+00
7.266511541e+06,1.560900000e-02,1.737307719e+00,6.030665835e+00,5.679716774e+00,5.879176492e-01
7.493819947e+06,4.269573000e-02,1.672864927e+00,6.255191971e+00,1.113237319e+00,5.247402209e+00
7.131919933e+06,9.665080000e-03,1.728301820e+00,2.397132933e+00,2.045595697e+00,4.256922623e+00
7.063782608e+06,1.155900000e-03,1.725383629e+00,3.176890192e+00,5.455611262e+00,8.279632532e-01
7.213111194e+06,2.661740000e-02,1.722503836e+00,3.651921691e+00,2.528833733e+00,3.787589624e+00
7.400276598e+06,4.007250000e-02,1.725055507e+00,4.371262633e+00,5.343412771e+00,8.781362332e-01
7.163315532e+06,4.320200000e-03,1.718365660e+00,1.029122921e+00,5.474553321e+00,1.332281377e+00
7.256285644e+06,1.511720000e-02,1.718103861e+00,5.001232245e+00,1.050059891e+00,1.052140324e+00
7.442549186e+06,2.839240000e-02,1.727500714e+00,2.739002791e+00,1.225709827e-01,6.169321772e+00
7.246213447e+06,8.025330000e-03,1.724421953e+00,5.938116261e-01,1.796795521e+00,4.504099642e+00
8.080768107e+06,1.069394500e-01,1.721140734e+00,4.828969993e+00,3.630166162e+00,2.547185870e+00
7.272635688e+06,7.345900000e-03,1.725504057e+00,4.982845201e-01,2.219634694e+00,4.077340460e+00
7.485062704e+06,4.074189000e-02,1.726013693e+00,1.459793386e-02,4.824666011e+00,1.379811928e+00
7.245178605e+06,4.658200000e-03,1.724011801e+00,1.836589028e+00,5.622012699e+00,6.574986905e-01
7.209325887e+06,2.156272000e-02,1.696430362e+00,2.718521352e+00,2.329099999e+00,3.987848703e+00
6.946658808e+06,1.832690000e-02,1.721437440e+00,3.305287084e+00,2.052753292e+00,4.265274023e+00
7.151278353e+06,5.416630000e-03,1.705523528e+00,4.781128773e+00,4.213359205e+00,2.062377037e+00
7.171255168e+06,1.825210000e-03,1.723664480e+00,2.104648912e+00,4.316085794e+00,1.965794007e+00
7.090970810e+06,1.832096000e-02,1.713627091e+00,1.007505273e+00,1.837901516e+00,4.482857240e+00
7.194213685e+06,4.217700000e-03,1.721594519e+00,1.646248656e+00,2.817718886e+00,3.470227680e+00
7.249535977e+06,5.804500000e-03,1.726579180e+00,1.911451436e+00,5.492586063e+00,7.843998351e-01
7.206683800e+06,1.114650000e-02,1.720795159e+00,7.683131353e-01,3.720951208e+00,3.674961782e+00
7.218180910e+06,2.957400000e-03,1.723256073e+00,1.289178725e+00,1.465650711e+00,4.825463627e+00
7.584470072e+06,5.097357000e-02,1.730410178e+00,4.190083494e+00,5.013077795e+00,1.175774212e+00
7.107605570e+06,2.436145000e-02,1.729150050e+00,2.482811146e+00,2.453095170e+00,3.863624893e+00
7.315724162e+06,3.063450000e-02,1.733387709e+00,2.040995009e+00,4.223880049e+00,2.006680090e+00
7.106328644e+06,5.436620000e-03,1.717075862e+00,4.033394815e+00,1.413449659e+00,4.882548110e+00
7.722407246e+06,6.578780000e-02,1.743039380e+00,5.210605433e+00,2.950709484e+00,3.360795536e+00
7.459203044e+06,4.589072000e-02,1.792495030e+00,6.077384808e+00,6.012048408e+00,2.491928746e-01
6.892391060e+06,1.203500000e-03,1.722036088e+00,3.671652638e+00,4.650480406e+00,1.632450083e+00
7.017783834e+06,1.275960000e-02,1.730710374e+00,4.775433764e+00,4.733280572e+00,1.526499870e+00
8.098428097e+06,1.076242000e-01,1.726757203e+00,9.934745715e-01,1.650716699e+00,4.849863330e+00
7.203715246e+06,3.603500000e-03,1.721018561e+00,1.084027489e+00,4.471180987e+00,1.807056312e+00
7.627729426e+06,5.425560000e-02,1.739220600e+00,5.141338551e-01,2.868343906e+00,3.447395282e+00
7.085296591e+06,6.973490000e-03,1.717597716e+00,1.014821694e-01,2.230241059e+00,5.041374818e+00
7.233406903e+06,8.677300000e-03,1.723118192e+00,1.498740409e+00,1.163054252e+00,5.138055586e+00
7.020434118e+06,2.131040000e-03,1.728701500e+00,4.789248045e+00,2.516794452e+00,2.087989744e-01
7.504474179e+06,3.950102000e-02,1.728223280e+00,1.143335522e+00,4.068128612e+00,4.428286030e+00
7.320816943e+06,3.384770000e-02,1.713901108e+00,1.441928196e+00,2.935289500e+00,5.501392994e+00
7.103611135e+06,1.791000000e-03,1.726415119e+00,1.807908032e+00,5.599155867e-01,5.727245581e+00
7.068567314e+06,2.692890000e-02,1.716889112e+00,5.529799973e+00,5.351858420e+00,8.906781692e-01
7.242061737e+06,7.012380000e-03,1.722591102e+00,9.384286322e-01,4.140367790e+00,4.883340490e+00
7.213295255e+06,1.446618000e-02,1.713794643e+00,1.790037606e+00,5.236591640e+00,3.158421118e+00
7.395016839e+06,4.647199000e-02,1.713967431e+00,1.312585336e+00,2.075233133e+00,9.063041020e-01
7.081178619e+06,1.422323000e-02,1.749158504e+00,1.315526216e+00,3.213035961e+00,5.306502548e+00
7.147689901e+06,7.957770000e-03,1.724776255e+00,3.230040704e+00,3.170732671e+00,3.342940817e+00
7.159550411e+06,4.942900000e-03,1.725968315e+00,3.016897605e+00,3.975331201e+00,2.302590193e+00
7.287431838e+06,1.128850000e-02,1.727125468e+00,9.599851938e-01,5.259804519e+00,1.491999947e+00
6.944894627e+06,4.659810000e-03,1.723413153e+00,4.063737364e-01,3.981778448e+00,3.404809249e+00
7.081302954e+06,4.459720000e-03,1.736524066e+00,1.307232411e+00,1.706085524e+00,4.905115218e+00
7.258624211e+06,2.099769000e-02,1.785342670e+00,2.569519103e+00,1.418369742e+00,4.908228885e+00
7.439614430e+06,3.174870000e-02,1.722468929e+00,4.698738760e+00,2.166353282e+00,4.172141509e+00
7.338867716e+06,1.628965000e-02,1.738243215e+00,1.556345001e+00,3.991707626e+00,3.357730737e+00
7.188607685e+06,5.657100000e-03,1.729242552e+00,2.918705381e+00,6.243156181e+00,4.161737601e-02
7.147137467e+06,7.427440000e-03,1.730441593e+00,1.504206780e+00,5.799645329e+00,4.787158886e-01
7.154242520e+06,5.693250000e-03,1.728511259e+00,1.738051229e-01,1.332574592e+00,4.963726865e+00
7.180104286e+06,4.775520000e-03,1.728994716e+00,6.022293491e+00,3.605115451e+00,2.675855033e+00
7.288606406e+06,8.244540000e-03,1.728122051e+00,1.570860904e+00,4.963819367e+00,1.305441703e+00
7.000830559e+06,5.386700000e-03,1.729338545e+00,4.977118776e+00,2.590536358e+00,3.700434863e+00
7.187373707e+06,5.119220000e-03,1.722913988e+00,2.125797066e+00,2.419253236e-01,2.618430210e-01
7.018379126e+06,3.335000000e-04,1.724538890e+00,3.643727370e+00,6.948208112e-01,5.590896969e+00
7.145094944e+06,7.154000000e-03,1.726301672e+00,5.168642481e+00,3.130918220e+00,3.154509835e+00
7.213179229e+06,7.098210000e-03,1.722772617e+00,1.267292297e+00,1.754876203e-01,2.868947790e+00
7.196561464e+06,2.038360000e-02,1.729891815e+00,3.565629122e+00,5.325172335e+00,9.269757817e-01
7.126520250e+06,2.253910000e-02,1.716005975e+00,8.931844620e-01,5.677257605e+00,5.826310469e-01
7.483867300e+06,3.561921000e-02,1.707190317e+00,5.857532664e+00,3.220476300e+00,3.059026363e+00
7.350530106e+06,2.057080000e-02,1.720868463e+00,1.791905108e+00,6.191398442e-01,5.689590102e+00
7.184972386e+06,2.204578000e-02,1.721662587e+00,1.908123093e+00,4.136016684e+00,2.111961841e+00
7.250413566e+06,4.613900000e-03,1.725355704e+00,1.730478245e+00,3.980591624e+00,2.297760867e+00
7.254537625e+06,5.666200000e-03,1.728240733e+00,1.685364975e+00,1.240988439e+00,5.054934281e+00
7.416826534e+06,2.884465000e-02,1.727389013e+00,3.707857748e+00,1.309883566e+00,5.030695148e+00
7.071879579e+06,1.991952000e-02,1.736195944e+00,2.245844303e+00,5.262916441e+00,1.320008221e+00
7.191113062e+06,5.038000000e-03,1.720182548e+00,1.224449699e+00,1.614218373e+00,4.681093482e+00
7.183253710e+06,7.769800000e-03,1.716739014e+00,5.566483303e-01,6.282288208e+00,2.921681168e-03
7.183540251e+06,1.001070000e-02,1.718130041e+00,5.293948395e+00,5.782476525e+00,4.931951400e-01
7.195760829e+06,2.713050000e-02,1.739341027e+00,5.775294495e+00,4.829219575e+00,1.402249881e+00
7.259552868e+06,5.599950000e-03,1.733356293e+00,5.335960216e+00,2.766498708e+00,3.522854593e+00
7.250854831e+06,7.640500000e-03,1.729989553e+00,1.534111251e+00,1.141946240e+00,5.157132035e+00
7.162507364e+06,5.716800000e-03,1.729155286e+00,2.858831861e+00,3.443997126e+00,2.837847768e+00
7.284381812e+06,2.248760000e-02,1.726785129e+00,6.742800312e-01,4.482337132e+00,1.758935839e+00
7.291094250e+06,2.240575000e-02,1.721044741e+00,2.042209758e+00,5.861611498e+00,4.054871091e-01
7.405168382e+06,4.280054000e-02,1.729450246e+00,2.081741465e-01,1.092994991e+00,5.267021455e+00
7.266406079e+06,3.783923000e-02,1.717997396e+00,6.239522405e+00,3.218673375e+00,3.060665227e+00
7.236668137e+06,7.359120000e-03,1.724140955e+00,1.155793683e+00,2.891759243e+00,3.397148999e+00
7.652909127e+06,5.552260000e-02,1.740018215e+00,1.251512775e+00,4.659392058e+00,1.514654321e+00
7.225633280e+06,9.814320000e-03,1.720924313e+00,7.829337585e-01,8.760680180e-02,6.199303038e+00
7.362599510e+06,2.265770000e-02,1.717054918e+00,5.091219676e+00,4.751213830e+00,1.488732691e+00
7.208933395e+06,2.667510000e-02,1.711291841e+00,1.428014431e+00,2.846426061e+00,3.454711703e+00
7.156131434e+06,1.096258000e-02,1.718260941e+00,4.848158143e-01,5.451811681e+00,8.173115088e-01
7.202000350e+06,5.797240000e-03,1.730581220e+00,1.303523586e+00,2.689733892e+00,4.107920374e+00
7.069641173e+06,1.437003000e-02,1.733963668e+00,2.875964013e+00,4.203658665e+00,2.056404521e+00
7.216654901e+06,1.227260000e-02,1.723266545e+00,1.159938840e+00,3.904856551e+00,2.363324160e+00
7.122425224e+06,3.159470000e-03,1.725647174e+00,3.264582515e+00,8.030382061e-01,5.486754918e+00
6.894123283e+06,1.587240000e-03,1.730090782e+00,1.321523167e+00,5.410773754e+00,8.721218286e-01
7.256272270e+06,1.047850000e-02,1.720974928e+00,8.020381325e-01,6.721856361e-01,6.110594933e+00
7.032820126e+06,7.095640000e-03,1.732509809e+00,9.264818535e-01,3.494608184e+00,3.786305062e+00
7.524210046e+06,5.015354000e-02,1.722599829e+00,1.227987482e+00,1.364501900e+00,5.018013586e+00
7.407638332e+06,2.469990000e-02,1.736265757e+00,5.416706128e+00,6.186668600e-01,5.694677737e+00
7.105444103e+06,1.636933000e-02,1.717355115e+00,2.124634677e+00,2.928018458e+00,3.364321101e+00
7.185781582e+06,3.467426000e-02,1.716742504e+00,1.814252304e+00,2.564171415e+00,4.897941914e+00
7.188438746e+06,6.348200000e-03,1.730286259e+00,1.127664211e+00,3.340479903e+00,2.942258600e+00
7.209028788e+06,2.239400000e-02,1.720707892e+00,1.172575023e+00,2.067583354e+00,4.257374663e+00
7.202283528e+06,4.903000000e-04,1.733972395e+00,1.056311661e+00,4.784628158e+00,1.499630527e+00
7.421308628e+06,2.891904000e-02,1.720905114e+00,4.672267352e+00,4.446016830e+00,1.783073742e+00
7.137611386e+06,8.630240000e-03,1.715470159e+00,1.910634621e+00,4.406054026e+00,2.975976616e+00
7.220052876e+06,9.105790000e-03,1.733003737e+00,3.409382011e+00,6.283120730e+00,2.083923127e-03
7.158974505e+06,2.173710000e-02,1.717093315e+00,1.202418408e+00,2.283957058e+00,4.034571167e+00
7.239604098e+06,4.109500000e-03,1.723442823e+00,1.246540332e+00,3.278782514e+00,3.005329563e+00
7.255404489e+06,8.614160000e-03,1.732443486e+00,1.721873772e+00,3.808400930e+00,2.466131034e+00
7.325865539e+06,1.793114000e-02,1.730602164e+00,3.446520873e+00,2.849998750e+00,3.445697077e+00
7.201585967e+06,7.015500000e-03,1.722182695e+00,1.422219938e+00,4.839532726e+00,1.431796560e+00
7.376417523e+06,3.367070000e-02,1.728533949e+00,1.301312254e+00,5.939744653e+00,3.232105429e-01
7.252535268e+06,5.321330000e-03,1.723308433e+00,4.787167612e+00,3.959419034e+00,2.318029375e+00
7.328232141e+06,1.420660000e-02,1.727395994e+00,3.320031626e+00,4.169462429e+00,2.091298888e+00
7.395540978e+06,3.098265000e-02,1.730080310e+00,5.792243387e+00,4.830027663e+00,1.393785034e+00
7.306815992e+06,1.296590000e-02,1.728745133e+00,1.377803054e+00,2.502371051e+00,3.798457790e+00
7.099722038e+06,2.803929000e-02,1.735307571e+00,2.826937715e+00,3.175090758e+00,3.108340641e+00
7.283080725e+06,7.987030000e-03,1.727247641e+00,6.842807679e-01,2.974803754e+00,3.313102669e+00
7.016626167e+06,6.956580000e-03,1.727284293e+00,6.028992064e+00,1.131184540e+00,5.166661533e+00
7.446955442e+06,5.703100000e-02,1.727125468e+00,1.346985775e+00,5.347224571e+00,8.483260096e-01
7.321551658e+06,1.870120000e-02,1.786676102e+00,4.938238076e+00,4.408178092e+00,1.841184480e+00
7.409705187e+06,5.019211000e-02,1.733394691e+00,3.175558506e+00,7.056313806e-01,5.642714049e+00
7.125262515e+06,3.087600000e-02,1.730658014e+00,1.717164874e+00,3.053383713e+00,3.237536893e+00
7.440676195e+06,3.117528000e-02,1.744262856e+00,6.067274116e+00,5.931265843e+00,3.327924005e-01
7.185347371e+06,5.234070000e-03,1.723069323e+00,2.181223487e+00,2.238524392e-01,6.063690955e+00
7.189846736e+06,5.257310000e-03,1.722840685e+00,2.124955818e+00,3.711233215e-01,5.917905348e+00
7.187558710e+06,5.471310000e-03,1.723034416e+00,2.116824329e+00,4.221445315e-01,5.867550854e+00
7.184308740e+06,5.254800000e-03,1.723231638e+00,2.232984717e+00,2.204036686e-01,6.067115291e+00
7.189314013e+06,5.412510000e-03,1.723116447e+00,1.928908219e+00,1.002007486e+00,5.292326984e+00
7.183655041e+06,5.473630000e-03,1.723226402e+00,2.228240912e+00,1.264735389e-01,6.160129123e+00
7.088889843e+06,3.466400000e-03,1.726469224e+00,3.351362031e+00,5.384031819e+00,8.958129279e-01
7.184284041e+06,5.268550000e-03,1.723264800e+00,2.236426506e+00,1.834114151e-01,6.103732299e+00
7.179581233e+06,5.105470000e-03,1.723428861e+00,2.271092236e+00,1.937699442e-01,6.093419148e+00
7.186191211e+06,5.322160000e-03,1.723088521e+00,2.189499839e+00,2.439272163e-01,6.043862269e+00
